#{"t_start": 1658948357.86312, "env_id": "LunarLander_obs-v1"}
r,l,t
132.486094,70,273.749424
106.208173,82,274.056679
204.263523,75,274.316896
92.057236,81,274.624705
118.488756,65,274.82122
123.324775,78,275.033673
199.947668,64,275.222802
127.202808,79,275.445279
120.682067,54,275.60019
172.35386,75,275.844633
181.435143,67,276.087214
192.521262,86,276.401252
122.519832,57,276.600889
179.323315,80,276.888563
114.333789,65,277.120745
176.022615,70,277.378391
156.946537,64,277.602563
190.478575,70,277.847651
103.175899,61,278.064404
28.165341,71,278.323843
143.342533,77,278.597064
93.090668,52,279.247458
107.436775,71,279.497205
166.70501,61,279.696835
183.175495,53,279.881371
184.764229,79,280.139997
-207.627601,146,280.687999
89.620754,83,280.99547
162.746148,65,281.226615
202.336731,64,281.459864
188.856214,89,281.780432
128.471745,55,281.97543
-97.559017,193,282.582832
172.620368,87,282.843268
63.294843,95,283.113422
118.172462,54,283.263319
183.38926,73,283.467692
195.298044,74,283.692758
143.232447,75,283.957222
30.842717,83,284.249465
97.668269,75,284.51737
123.973098,88,284.801623
166.417568,62,284.978443
181.83433,62,285.144548
106.915815,55,285.303806
153.591915,63,285.479893
150.606516,67,285.666255
175.981661,63,285.885726
100.578964,73,286.133949
139.354605,55,286.329365
179.457023,78,286.612159
145.517548,65,286.84407
191.283754,63,287.07271
56.396396,88,287.388427
176.383172,83,287.666458
149.197178,57,287.875135
187.923057,55,288.056097
111.210777,55,288.253697
20.22812,78,288.534261
94.179593,72,288.785542
129.727604,59,288.989824
178.567814,55,289.192768
92.116727,84,289.495203
107.880842,61,289.712724
142.583575,86,290.029845
168.831867,67,290.272573
103.67531,71,290.516146
175.570188,84,290.812048
146.555506,62,291.042715
178.17034,63,291.263386
145.919815,84,291.563718
116.330531,59,291.765992
124.191014,88,291.897234
163.685692,74,291.948028
125.574565,86,292.008008
196.521048,68,292.051025
-129.24323,144,292.174109
167.843153,73,292.408412
123.265193,82,292.647176
102.986093,74,292.85989
172.231589,57,293.019088
122.300421,54,293.173864
123.526291,87,293.42445
186.9497,82,293.657728
106.636656,86,293.942788
146.073784,58,294.159684
146.09378,91,294.475655
-3.546313,94,294.793189
169.121585,70,294.995246
176.767586,78,295.217461
88.330138,68,295.410109
70.702852,67,295.606055
144.391434,65,295.814428
116.446795,62,296.026445
176.730408,62,296.253109
142.759724,60,296.46709
193.462751,89,296.783434
105.936787,62,297.017625
122.558886,60,297.237312
153.553958,88,297.567121
171.939882,77,297.843802
-84.820239,148,298.391041
110.013344,57,298.591799
160.989544,66,298.827761
183.941452,77,299.094691
128.79017,69,299.340688
194.38844,57,299.539583
147.648465,61,299.770526
106.755516,67,300.003635
160.787925,76,300.279491
128.709658,60,300.49352
105.595029,168,301.125591
162.317255,54,301.330969
48.973412,101,301.694917
165.830617,56,301.901461
40.338285,88,302.223163
150.894556,54,302.384415
187.967955,77,302.589716
187.587412,61,302.759559
205.188077,70,302.961072
93.918329,59,303.122459
154.886051,57,303.296509
143.487869,91,303.547452
-1.731586,79,303.797873
180.66215,74,304.073398
182.456408,55,304.26715
72.802302,75,304.545397
42.123039,60,304.750907
187.03403,74,304.964859
155.059571,66,305.155027
184.402103,66,305.349339
183.791559,70,305.541996
156.819247,75,305.789221
116.051374,93,306.117202
96.168577,64,306.34407
180.579304,61,306.553718
110.28247,83,306.858276
172.283547,82,307.159511
151.427598,70,307.410319
143.681791,91,307.748514
124.40607,54,307.935703
99.299301,87,308.248372
178.423727,53,308.431066
150.66136,63,308.651859
160.686216,71,308.89781
133.233129,54,309.078654
140.08986,61,309.306199
8.566647,64,309.536597
157.137428,64,309.763029
165.539025,91,310.089331
162.933508,66,310.390889
187.183945,55,310.58556
161.357627,60,310.798499
71.041763,82,311.102488
76.251014,54,311.308671
121.84102,74,311.563821
169.834693,57,311.769098
192.651951,62,311.996073
180.329831,92,312.302126
194.743675,59,312.471487
160.472879,55,312.623291
139.305063,53,312.782377
-91.611184,104,313.092808
136.68637,78,313.313619
52.228633,66,313.517315
166.569613,88,313.798896
47.035375,102,314.171906
116.829942,60,314.391527
185.55524,82,314.692853
72.984491,55,314.842248
104.201541,72,315.04724
140.532471,63,315.233652
81.90898,90,315.491686
72.259694,67,315.682015
-1.269369,85,316.001475
132.852494,64,316.238448
157.825014,59,316.439303
181.344487,61,316.667063
-88.123183,112,317.07004
-45.878834,92,317.397638
175.092405,63,317.616954
184.870501,68,317.85921
185.338959,57,318.064984
168.263983,76,318.33526
87.483993,89,318.682614
133.110856,74,318.946342
178.28843,64,319.210792
157.151359,68,319.455332
149.512377,70,319.713937
135.001264,79,319.998172
127.415943,55,320.190514
28.457712,71,320.445289
43.370174,87,320.759774
78.851652,78,321.037479
196.158749,65,321.290119
89.16244,71,321.538197
-31.558943,68,321.782825
180.861131,59,321.997172
147.578672,52,322.180135
53.892924,85,322.426109
70.68267,55,322.590962
135.985959,71,322.783779
141.676396,71,322.976466
180.00363,60,323.142564
163.434391,76,323.352831
-1.913931,178,323.995786
148.087376,53,324.188323
72.509409,63,324.425485
155.229434,79,324.707633
152.496433,83,324.958014
117.604606,81,325.184891
122.626894,58,325.346645
197.185567,76,325.571658
66.138078,72,325.809464
144.054767,56,325.975017
92.212903,56,326.011566
161.277377,75,326.060761
148.322926,70,326.105007
169.273257,55,326.142939
